TransactionID,CustomerID,TransactionDate,TransactionAmount,MerchantName,MerchantCategory,TransactionType,TransactionStatus
90cb7b5b-e19c-40c3-94cb-0955392c1f21,0e3da97b-b345-4b80-9860-b0378f1ed399,2024-06-21 11:47:19,434.2,Nash-Lambert,implement seamless partnerships,Purchase,Approved
3b4bed0c-d7bc-4c5a-a589-b099a0dc0b9c,23b6b216-b671-4e0c-a48a-410325288242,2024-06-26 08:58:18,118.49,Bishop Group,innovate mission-critical e-commerce,Purchase,Declined
e6516f8a-3a16-4a25-a48d-573f95cf74b6,40dc02ac-2797-4ab2-82b1-6f20d4446a1b,2024-05-18 22:29:12,993.62,"Bond, Welch and Morales",mesh killer mindshare,Purchase,Declined
8025cd03-7f31-4468-9707-5c2e08aa3879,57fde30d-89c3-4a70-b6f7-1d42179c1af3,2024-04-15 06:21:27,164.03,Soto-Martinez,leverage efficient schemas,Refund,Approved
ef642344-4a77-418a-ae6a-143143e22e1d,3e09c7b6-a339-41cd-8c53-9cf49bd22d76,2024-06-22 11:11:25,284.6,"Schroeder, Aguilar and Welch",drive magnetic ROI,Purchase,Declined
a7f989df-4ce5-4927-a5fd-9cd6a7758a64,c56e0dbd-bc76-4cca-93a4-6810a3caced4,2024-03-11 09:32:06,397.28,"Ellis, Salas and Morris",streamline e-business vortals,Refund,Approved
216d1487-f928-4ccc-8ce7-e093f2e4c957,39ba4a2b-0b46-464e-8cbc-d8597685d6e3,2024-01-19 22:57:31,321.21,Williams LLC,strategize next-generation bandwidth,Purchase,Declined
2355591f-019d-4236-b1ee-078f406838cd,db48f413-9ecc-4e77-a821-61a69f8193d6,2024-06-30 06:00:13,609.8,Ortega-Smith,enhance best-of-breed methodologies,Purchase,Approved
1eee0b58-73ac-40d8-8b70-4fd2d53c683a,24207e87-ae56-4467-acd3-85a6ff7afd53,2024-06-22 00:26:58,758.51,Hanson Ltd,cultivate mission-critical infrastructures,Refund,Declined
ee94f307-ade6-40dd-b9c2-b70600ad556f,d488d9ac-c82a-4d08-bb11-c1666a746283,2024-01-25 18:42:03,112.16,Murray-Rodriguez,brand compelling relationships,Purchase,Declined
070cd036-727d-41ed-b018-37993fbb60ea,f98a027d-ebf2-4106-84f2-8b4ee4b4a540,2024-02-05 19:42:53,274.49,Cooley-White,transition global vortals,Purchase,Declined
233fce78-fb5e-49e6-8890-660912778857,8049ebcf-2678-4d47-9128-57bcb34fba48,2024-03-06 06:49:24,538.82,Velazquez-Bradshaw,cultivate user-centric synergies,Purchase,Approved
39d015ea-5957-4a28-bd11-18f5f375d006,f479dbaf-6db6-4022-9b82-67cdca95f0e2,2024-04-05 21:43:10,842.33,Ward-Yoder,e-enable value-added infrastructures,Purchase,Declined
7cc0c03e-030c-4de8-8147-afc22f595ec6,0c877167-fbea-44d3-9d89-34ee6bccaec7,2024-01-08 19:08:50,848.92,Phillips Inc,enable killer web services,Refund,Declined
2a4423b8-a62e-4e62-882d-022ad14eaba4,841ad1dc-db0d-4230-b260-11279a574161,2024-03-13 12:38:48,700.97,Todd Inc,evolve synergistic e-tailers,Refund,Approved
fdd0f7c1-3060-4d35-959f-d45986ed01b6,0ce74924-c66f-41f0-8971-82316cf4d9e1,2024-03-15 17:51:49,451.6,Lee-Herrera,synergize viral experiences,Refund,Declined
10c15557-616e-4eeb-9d31-79415b2c66d2,b7a62eb0-1263-4362-9e75-d20b1d681b54,2024-05-18 03:37:29,935.42,Price PLC,enhance efficient architectures,Purchase,Approved
f43ea98f-4ec2-4bc0-a145-54c32f465a7c,3773644e-ed1c-4c34-a999-2c708c4e58c1,2024-02-13 00:16:56,896.01,"Graves, Walls and Navarro",extend seamless deliverables,Refund,Declined
f7ad6efa-cfc5-4046-8e24-b6d5f813f7a5,06d2a3a8-8908-4681-a035-946063509a8e,2024-05-08 22:57:37,42.12,Riley and Sons,deliver impactful initiatives,Purchase,Declined
6eb0f4c0-5a9d-4451-abf3-248a8a46a287,bac62aa1-6c9b-4fa8-8cbf-5072226597a2,2024-03-02 12:22:49,52.62,"Pruitt, Schultz and Wagner",enable mission-critical experiences,Purchase,Declined
633be504-ecaf-4310-9459-aabab5721711,03d7e3f1-e9fc-4b14-b44c-1ebf41825584,2024-05-07 12:23:37,862.71,Olson LLC,enable proactive infrastructures,Purchase,Declined
7f83ae4c-f167-459a-bbd6-a03298705470,3eed514b-5926-4e46-bd23-96c15bc5d352,2024-03-17 19:24:47,757.09,Hurley Group,aggregate vertical systems,Purchase,Approved
4ab6c95a-1530-4907-8ea3-02152b5cd8a8,268013f7-3867-4452-b22f-a3e7c1b2e702,2024-03-14 02:37:51,524.18,Carter-Mason,exploit e-business partnerships,Refund,Approved
a1b2b92f-e8d4-437a-bf6c-d081445ee43b,c1f02544-06bd-4d70-ab3b-49f89cc14801,2024-05-30 05:58:12,858.48,Kaufman PLC,innovate mission-critical action-items,Purchase,Declined
277400dc-84bb-4663-a317-55643110ac6f,ced44920-7f67-4e21-b478-d150a67202be,2024-02-29 15:08:48,715.28,Mejia-Allen,deliver user-centric ROI,Purchase,Declined
3d8e371a-617e-499f-b4ae-628c7fa0c69f,65660c01-f007-4f7c-813f-314be5022a54,2024-05-13 14:30:21,704.05,Williams PLC,redefine scalable portals,Purchase,Approved
98d7270a-1518-43b8-9d88-9c1dd0acc550,0e4ab04f-2308-4ca8-bc8d-88ef0e423150,2024-03-14 03:53:47,736.35,"Baker, Miranda and Hartman",disintermediate open-source partnerships,Purchase,Approved
1a58dbf5-7f38-4436-aac3-6de29e803f9b,fb5e57a6-d3e2-4c68-af19-999424802ae7,2024-02-28 20:16:56,726.58,Salas-Hamilton,visualize vertical metrics,Refund,Approved
f861b80e-ef03-41be-ae80-0099409ff16b,755eb9bd-5717-48b4-9c3f-b5b073054bc2,2024-05-09 15:29:31,289.52,Gonzales-Padilla,envisioneer revolutionary content,Refund,Declined
5b3fc1da-ccb5-4abb-b427-f034469243f1,acc52e31-5c04-4b97-a771-8611121db66c,2024-02-21 16:22:05,773.32,Moore-Ward,iterate granular content,Purchase,Declined
d8848ee2-9f6f-40b0-b5f2-dcc0959c4c1f,47a9127f-30c6-4345-907d-f93575d192c3,2024-02-18 21:16:22,197.9,Hernandez LLC,deploy dynamic relationships,Refund,Approved
d4c82f4f-ad4f-48b8-a1c5-a147a4bb4185,06de2139-1391-4378-a8f6-f2bd3d133a69,2024-04-12 12:03:20,466.94,Jenkins-Shepherd,orchestrate interactive bandwidth,Purchase,Approved
08da6406-be06-4001-9b99-33390af9e3ff,be7229c2-019f-4913-899f-6089799d02bc,2024-03-16 08:05:52,647.37,Lawrence-Robinson,engineer leading-edge users,Refund,Approved
2e01326b-21ab-4396-9356-2096451f7e51,7d7591f3-efc1-4acd-a056-f1aa566be514,2024-03-27 19:52:55,415.46,Brown-Miller,deploy strategic architectures,Refund,Approved
f0425915-e824-414c-b6da-43940bacc08a,67a50b9e-02ac-4b1c-872c-66f8959a4258,2024-04-23 19:41:15,699.14,Anderson-Becker,brand mission-critical mindshare,Purchase,Declined
294bad71-cbf4-40d7-8136-92baced27d9c,de81e143-c88c-41cf-8e0a-3f79f658d11a,2024-05-01 21:06:34,269.35,"Peterson, Heath and Franklin",transition turn-key users,Purchase,Approved
4ff123fd-fba9-4195-ba30-61c1b66415ad,05e9f8b1-e089-46c2-a9d4-db43d074e115,2024-02-04 17:39:45,97.21,Banks and Sons,morph enterprise solutions,Purchase,Approved
5b4e203a-6bdf-4689-b5c1-7f55cadf890c,d55035eb-1439-47b1-a7d3-67e91fc5d445,2024-06-07 20:38:33,100.67,Rodriguez-Hughes,strategize intuitive info-mediaries,Purchase,Declined
ce7d16fc-f97c-4a08-af8a-76caf803a8bc,06d2a3a8-8908-4681-a035-946063509a8e,2024-06-07 19:47:52,498.38,"Weiss, Lopez and Guerrero",streamline transparent systems,Refund,Declined
87fe5545-efc3-4eeb-af5c-8b671a3fbd1f,871737d8-de9d-4eb4-983c-f31a7bbc5abf,2024-05-14 08:49:18,778.23,"Cross, Ramirez and Dalton",empower wireless methodologies,Purchase,Declined
dfeecc4d-9d29-4546-9ac6-250e3de96405,d13d9c91-9b55-4a62-8268-148e43c6831c,2024-02-25 16:16:25,718.53,"Montes, Patterson and Davis",leverage granular web-readiness,Refund,Approved
05f65b49-20bf-4d32-bcbb-dd3f8ffd6a03,57010ff6-2a28-4520-8e98-13e28cee9d9d,2024-05-17 05:51:30,632.8,Watts LLC,incubate user-centric applications,Purchase,Approved
45b6c06e-8f51-4f98-9d6f-b60f36c825ec,10acfcf9-e80f-4b01-b21a-54b7465fc6f7,2024-02-14 15:58:49,573.63,Williams-Williamson,visualize turn-key methodologies,Refund,Declined
69c63d25-cd68-473e-8ea3-cd062b94fd78,6d2161e4-e306-4a0f-994b-d2295a86b0db,2024-02-27 14:19:29,705.64,Williams-Wilcox,exploit intuitive markets,Refund,Declined
826f16ea-2326-4a5e-852e-f1f568afd367,08db5553-ec0f-45d3-812c-64c38c489a32,2024-04-14 11:30:18,37.15,"Figueroa, Glover and Oliver",maximize extensible methodologies,Purchase,Approved
f7198643-6c10-4ede-b95e-a1209752e165,0f9f23cc-f7db-4467-bea3-a9a419e5f79c,2024-07-05 23:43:55,531.47,"Butler, Avila and Hernandez",incubate scalable e-commerce,Purchase,Declined
95ac14f7-abdc-464a-bd3c-bee6863858ab,ba47afcc-de9a-4b62-a55c-f0de2677be9e,2024-06-06 11:01:35,251.95,Smith Group,transition next-generation methodologies,Refund,Approved
a1e63a51-724e-42d4-826c-63adb1eed5c0,a422d673-3137-4381-844f-5371ac048734,2024-06-12 06:56:26,684.96,Lyons-Lopez,benchmark synergistic interfaces,Refund,Declined
48d7b56d-8758-4f63-ae3c-ba4dee4125e3,2867dff2-3823-4fc7-ae8f-2c48227ad9b6,2024-01-12 23:55:01,248.15,Johnson Group,grow customized applications,Refund,Approved
3d640c3b-2994-4c9e-abf2-e0ceca08c462,a0f8a464-7462-4e3e-b76b-ff37c926ab8b,2024-02-19 14:31:31,185.46,"Franklin, Henson and Williams",benchmark integrated systems,Purchase,Declined
ad6838f6-46eb-465a-b48d-654c61aa4a2d,9d9ae0fa-4570-4995-8b49-17b1fb39d1b2,2024-03-11 10:20:36,75.34,"Powers, Cooper and Davis",mesh ubiquitous ROI,Purchase,Approved
355d3a80-ed48-4391-9479-a95ffe0c4cc4,30573001-8aeb-4b21-bb3a-b02dacf27234,2024-04-04 09:20:59,537.95,Williams and Sons,exploit value-added action-items,Purchase,Approved
7914b829-7b7a-42aa-a85b-135b8b9d91ba,12cb2581-dde0-4f70-8bb7-7bd7059f9ca5,2024-01-24 16:03:19,921.58,"Robles, Jackson and Clark",optimize best-of-breed applications,Purchase,Approved
e50ecb05-477f-4168-a340-01a158dbbf72,86289a7c-bdf1-4b49-a384-ad9e72499c07,2024-04-08 08:16:19,735.11,Young LLC,maximize revolutionary convergence,Purchase,Declined
1aa0f2d6-eafb-430a-9dc0-9d7cd11583e4,bce818e0-0a10-46b5-9b85-73a20d3bcdf0,2024-07-06 20:33:56,965.94,Jacobson-Garcia,extend dot-com schemas,Purchase,Declined
724ec96c-119f-46f0-92c0-c6d27418e2eb,a1399a65-b9cc-4d3c-a181-f6d899893580,2024-05-30 13:54:45,570.19,"Cruz, Peterson and Fry",aggregate distributed action-items,Purchase,Approved
25d3c085-db95-4ffd-9624-036ca9431ecf,428cb92a-d385-478b-bb81-407e9f2b29a0,2024-03-04 08:05:43,168.65,Simpson LLC,extend killer technologies,Purchase,Declined
80247008-6cad-46d0-9e30-d868830809b8,d006b3e7-9207-48fc-b066-1004c1398c69,2024-07-05 06:47:32,994.9,Bernard-Murphy,streamline viral partnerships,Purchase,Declined
365a4f02-232d-4649-8fb5-aa2966125348,3334206a-9783-436f-8b55-0188b0234c19,2024-01-07 03:57:25,251.81,"Hatfield, White and Johnson",leverage frictionless vortals,Refund,Approved
c942c401-a4d3-465f-8b38-861b4572c1af,2cf1b819-d53d-4a3b-bf99-53abb8b25088,2024-07-08 10:29:15,541.81,"Dawson, Williams and Lowery",repurpose plug-and-play relationships,Purchase,Declined
55debc84-cb67-4edf-b3c5-143b60739543,376de68e-e7bd-4274-91d3-6cbe3319445f,2024-01-05 02:33:33,822.27,"Snyder, Cobb and Sexton",transition enterprise niches,Purchase,Declined
d4bb7c14-c41c-41f1-957e-ace09dd2a887,e35212ff-5a5c-469b-81fc-603238dfa7a2,2024-05-02 20:54:12,787.12,Rodriguez-Humphrey,innovate real-time systems,Refund,Approved
ebce5578-205c-4e00-b88c-aaaaa6ec3e39,1fd56005-c8b7-483a-9ec7-60481e4d6885,2024-01-29 00:34:24,355.9,Thompson LLC,facilitate e-business e-commerce,Refund,Declined
e5af8bfb-705a-448e-b6df-1bd5ec0d6c41,3c5217f4-8e90-4eef-a83f-18e9a5e70ba9,2024-02-05 20:19:43,663.91,"Nguyen, Jackson and Thompson",transition clicks-and-mortar info-mediaries,Purchase,Approved
bf17fb0d-b8b7-44ba-bbed-04d1bbffe19c,a5d3385b-a180-41d4-80a6-7f612ab30dc3,2024-05-18 18:52:49,883.93,Vance Ltd,orchestrate visionary architectures,Purchase,Approved
6c9f8ee7-2ce8-4b25-951d-8a53dab0e8b0,30b12ff9-14eb-4d14-838e-ee4d4b5e2b4c,2024-02-19 16:13:19,797.69,"Schmidt, Stewart and Hernandez",drive frictionless infrastructures,Refund,Approved
b3cd480f-11c3-45bf-adce-8c2868ed6441,aad593e7-f2e0-4b2d-84aa-0dda59c30d02,2024-02-14 10:06:08,24.69,"Green, Mcdonald and Rowland",leverage strategic architectures,Refund,Declined
b8be1224-3df2-48bc-b644-066ae810206f,b459b33a-b379-4bbd-90f7-2ee735e3c782,2024-05-19 20:18:13,619.62,Greene Group,embrace visionary networks,Purchase,Declined
bbea4ef2-8440-4e58-b34e-c1e9cffc378b,b50cae6b-250e-45e9-8c49-26429fe99d94,2024-06-25 15:48:29,813.55,Garcia Ltd,generate impactful web services,Purchase,Declined
d70b1ce3-cb02-4349-a455-88cf5b9f581b,de9fd815-5e9c-4cf5-ae7f-d64a2d8020fa,2024-02-10 10:36:56,120.1,Olson-Martinez,target extensible functionalities,Purchase,Approved
70465c20-e2ee-41b8-853d-db3f47efbed9,d0854b31-e022-4731-968a-f8f88e0773bd,2024-05-08 04:37:22,633.87,Nelson PLC,deploy granular supply-chains,Purchase,Approved
9b71f4a6-c50b-4b2b-89b1-9183a7b53949,16762176-dae0-4864-ad35-4d2a1b680953,2024-03-16 02:58:57,448.8,Jenkins-Clark,incubate 24/365 applications,Purchase,Approved
b761477b-54a3-4058-ae2c-e041f385e1a1,3d77080c-e130-4cad-8398-81a050a54f64,2024-04-03 16:56:50,782.78,Haynes Inc,incentivize out-of-the-box ROI,Purchase,Approved
151ab74d-0b73-4b7b-b1e9-e74e2fc2f179,f13b9f40-98ad-4796-8d95-7f11484c629e,2024-05-21 06:34:07,960.66,Nelson Ltd,e-enable extensible e-services,Refund,Declined
8df9d3a0-ce6b-4f02-beda-bf87284c9ba9,19aa1a72-e9c8-48ed-99e9-a6fcee1f2b8b,2024-05-14 15:25:32,877.84,Hanson PLC,facilitate transparent web-readiness,Purchase,Declined
e80691e7-c1af-4b5b-9a9a-205fea01a597,b04ca59b-a5d3-40d5-ac6b-9290748856b3,2024-04-06 23:12:07,727.22,Johnson Inc,benchmark back-end functionalities,Refund,Declined
f6d3ddec-cfb5-4150-a671-72455e0dcf71,76abf2c1-bc60-4d9e-97a6-cd94df5a3624,2024-03-30 07:25:56,532.34,Johnson Ltd,re-contextualize frictionless channels,Refund,Approved
e9e6eab3-ece0-4029-bfc6-dc4fded566c2,0f7c9073-dd46-4e23-a125-72fdd8d1a25c,2024-05-01 04:10:27,970.38,Andrews-Rivera,iterate frictionless partnerships,Refund,Declined
62b985eb-a37d-46e0-ab31-b5aebb23cc54,149ffbc4-effd-4151-81bf-f0027143d4ec,2024-01-29 00:54:41,349.97,Jenkins-Harris,leverage global e-tailers,Purchase,Declined
4bf6eb8c-7a0f-48c1-bc24-c4801cae7460,dbd01817-d0d3-4c6a-b842-86da4590081c,2024-05-07 07:10:57,959.39,Burton PLC,deploy efficient architectures,Refund,Approved
edc29a6c-c2da-46b0-af93-c24588fc7cc7,01d6e9a3-7d99-4224-aa23-d524a8371fc0,2024-05-19 19:53:16,238.81,"Jackson, Schwartz and Perkins",architect transparent functionalities,Refund,Approved
ad8ef2c6-d1b2-44e1-b0b1-34804a5e59f0,654cca66-ca0d-4821-b5fd-50dba7030d2b,2024-01-26 02:04:36,624.65,Bowen-Conner,exploit B2C ROI,Refund,Approved
9f68ce40-bd5f-42ca-8b6d-d7083ac685ba,710ee700-bf48-49fc-92ac-808d98baf8e4,2024-04-01 22:48:26,932.88,Price-Salazar,benchmark customized e-services,Refund,Approved
13e64805-02a0-44a6-ad76-d71c5f59ee40,78dbeb07-93c1-4e97-a442-5b9589f7887e,2024-06-23 08:50:25,536.79,Wright Ltd,syndicate robust models,Purchase,Declined
e9ecbb6f-7a09-4a30-a796-11dfd08724e4,cc67415a-31fa-4e8b-b33b-e6a2b5711918,2024-04-26 08:39:40,842.38,"Dyer, Mcdonald and Anderson",re-contextualize impactful solutions,Purchase,Approved
941c3c42-a16d-4cb4-84c2-8ecc1769275f,4bf761a6-c40a-486e-a77e-55cb9155b4b9,2024-06-27 00:02:17,103.65,"Smith, York and Wilkerson",iterate leading-edge markets,Refund,Declined
6aec2939-8274-49b2-b126-9313a5651157,65053723-70d9-48c5-b16e-cd679570fc35,2024-03-27 03:53:36,227.97,Cox-Sanchez,harness B2B partnerships,Purchase,Declined
648b02dd-5210-46d3-a1de-a955d98066ee,62b4fd10-872a-40d8-b097-5460aaa5fc61,2024-03-25 08:14:07,762.64,Miranda Ltd,embrace magnetic schemas,Refund,Declined
5b8fcbaa-4215-4731-9dc1-c61cbdf52113,2a7c29ea-f554-4619-a7f9-42c5eb0d39b7,2024-03-04 22:21:23,704.17,Hodges-Valdez,seize frictionless portals,Purchase,Declined
6f52ab50-f441-4281-930b-19125ad9148b,52a77fd7-09fc-49d8-bbb7-7bf970fa6102,2024-01-28 02:41:12,482.78,"Cantrell, Wright and Melton",incentivize robust e-business,Purchase,Declined
c0d90789-20e9-44ff-873b-273f7a2b786c,0670da55-c29c-49c1-abb0-83544a2fda43,2024-06-21 17:33:52,848.25,Williams Ltd,transition real-time content,Purchase,Approved
849b264c-9f0a-4ced-a9d3-1d8ea6878ff3,4045d8e4-390a-4c2c-9646-c60f06302c4c,2024-01-26 18:35:05,113.17,"Scott, Baker and Mcgee",orchestrate integrated solutions,Purchase,Declined
938f759d-d261-4af8-9d2f-e6130beb06cd,a239948f-abb6-47b8-8b38-70bd15c765e4,2024-07-03 18:38:56,578.81,"Mckinney, Williams and Hunter",re-contextualize next-generation technologies,Refund,Approved
416766f6-156d-4e82-9517-c86ec87110e1,c542cba8-d3e1-471b-a49a-158033e2627f,2024-06-09 00:41:52,844.63,"Williams, Nelson and Gomez",exploit ubiquitous e-commerce,Refund,Approved
fb48cfbf-96e7-4818-80e9-b14338453228,93dc7747-ca68-40b8-9d02-9ec13b202897,2024-05-05 00:37:54,605.72,"Rodriguez, Wright and Acosta",target leading-edge e-tailers,Refund,Approved
0455501a-bd57-4052-a735-2101ecc0ae81,fb4dfa5d-3efe-4f9b-889b-8f0994522e88,2024-01-31 08:54:03,534.26,Brown-Spencer,synthesize front-end metrics,Refund,Approved
bb6ae2a6-fb3c-4a2b-9f25-fdfae7731693,d2c37892-4457-4a61-a7c9-71a4ff18bda3,2024-02-08 02:16:14,419.55,"Patel, Hughes and Rasmussen",scale global technologies,Purchase,Declined
d7099eed-4fb0-4bf0-bba8-a386082960f1,f6492fde-b173-4c2b-bbdf-a0149a6fde67,2024-03-07 02:37:21,711.03,Wilson-Mcfarland,incentivize web-enabled markets,Purchase,Declined
88485acc-e7f3-4dec-a5de-9bdc265bfa9b,30b12ff9-14eb-4d14-838e-ee4d4b5e2b4c,2024-05-12 20:54:56,339.42,"Hendrix, Leblanc and Rodriguez",re-contextualize bricks-and-clicks interfaces,Refund,Approved
f699cd1a-0334-4a3f-ad29-49550a13f0af,399d69a2-152f-4d4b-a3b5-2bb1dd60daa2,2024-01-18 04:47:46,619.63,Collins-Brown,iterate sticky vortals,Refund,Approved
5edc0aeb-af51-458a-9ab9-8927b3d27c52,db7c9f16-50a5-4cc3-aab3-478a159aa2d6,2024-03-05 23:03:15,563.73,Romero-Barton,drive e-business vortals,Purchase,Approved
4f603cf0-5f71-4e4c-9dba-508ce5ef6bf6,72ebcf95-7142-4476-a9af-af770e88712f,2024-05-26 00:56:45,980.67,"Cunningham, Pratt and Rogers",deploy cutting-edge e-markets,Refund,Declined
658aa20c-394d-4515-afc0-236a1c6cd3ce,af2ad28d-0fbb-40be-a6c2-4752031f7c13,2024-05-26 21:23:12,634.56,Marsh-Walker,unleash virtual e-services,Refund,Approved
8f6b2a95-1650-4272-bbd0-589bf2e6ab75,f13b9f40-98ad-4796-8d95-7f11484c629e,2024-03-24 04:21:19,204.93,"Crawford, Jacobs and Rodriguez",evolve plug-and-play interfaces,Purchase,Declined
80a3a32f-cacf-4ae6-85ba-bf943138de05,ffdf8e51-240d-4048-9520-c37f4da8d635,2024-05-22 13:39:28,804.63,Rowe-Moore,integrate strategic web-readiness,Purchase,Declined
0634b6df-1d5c-4781-8701-39893abdd7e7,1ec2a1a9-3ef3-491f-8b74-1c3f1d7d8644,2024-02-29 21:28:30,958.7,Lane PLC,grow proactive supply-chains,Refund,Declined
226cf343-f196-458e-9cd4-2d657dd6dc9f,22e5012d-4c7f-4291-86fe-9cd40aebffd0,2024-03-21 22:27:42,140.81,Chen Ltd,expedite impactful metrics,Purchase,Declined
fcf24bee-f6d9-4a04-8d3b-6ff109f3f848,9dd995c8-4550-44fb-83aa-c44a4760a0f7,2024-03-01 10:02:06,200.28,"Wilson, Hunter and Wade",implement one-to-one interfaces,Refund,Approved
8d8d1da7-1df7-4267-9bf4-485514ee73b1,a422d673-3137-4381-844f-5371ac048734,2024-04-09 03:32:03,538.66,Santiago LLC,maximize value-added models,Purchase,Declined
fb17ff9e-0fbe-412b-9d16-fad399cd459f,9ee4aa42-ae2e-4e36-abce-595624e35dd4,2024-05-13 15:41:58,589.66,Schultz LLC,productize integrated markets,Refund,Approved
1d3cb2be-ef47-495f-b7ab-9f2ca38f4227,6c946814-28f7-439f-935f-c87d09b16379,2024-07-06 02:55:18,363.58,Wright and Sons,extend B2B deliverables,Purchase,Approved
aee32c1b-f9f2-4b73-846b-24ec45520eab,5097077a-4307-4929-adf6-449e41344373,2024-05-10 21:08:17,112.38,"Harris, Gonzalez and Wright",engineer one-to-one info-mediaries,Refund,Declined
a4805c56-764a-446d-aad2-c71a0f829cb5,b50cae6b-250e-45e9-8c49-26429fe99d94,2024-07-03 07:21:32,257.13,Wilson Inc,benchmark cutting-edge e-markets,Refund,Approved
85a2e14e-e998-48f4-81f9-00b153171784,8990c3a3-dd00-4fdb-b820-3a5efc98b93f,2024-05-13 18:14:02,104.97,White-Nguyen,harness user-centric architectures,Refund,Approved
f09817af-a5c8-4c00-8e64-5feea1e2e7f6,149ffbc4-effd-4151-81bf-f0027143d4ec,2024-06-07 00:26:45,875.79,Little-White,morph enterprise e-commerce,Refund,Approved
b7666c74-1628-461f-8c94-943c0b03c7f3,8131b502-c24e-421c-9c4a-b6cbae6d65f4,2024-03-08 23:00:30,545.86,"Randolph, Sparks and Sparks",whiteboard visionary paradigms,Purchase,Approved
13e7174a-c471-4f9d-8014-a1065427807d,1cb89313-8b3a-4aee-8dc9-479e41067f94,2024-04-04 22:29:23,464.38,Jennings PLC,monetize efficient synergies,Refund,Declined
7b0d6ffb-1210-4b1f-8b8f-feac38dfe2f9,320dadbf-3436-4acb-8d6e-dda246697745,2024-01-07 05:23:40,158.84,Newton-Huffman,cultivate proactive users,Purchase,Declined
5c8f2804-d079-4b6d-bde4-bf1ffd4410fb,58b1ec67-a12b-45d3-b913-6a77ff87d04d,2024-01-14 08:27:55,929.95,Reed LLC,scale proactive platforms,Refund,Declined
f081fc81-6d4a-40ed-828e-fe75e3ff3f97,4b9f5402-8f30-4f9f-b217-62472184771f,2024-04-25 07:17:23,495.01,Martin-Ortiz,exploit out-of-the-box methodologies,Refund,Approved
f7767ad9-bd76-489a-981d-b573fea41a8b,3651c777-4baa-4a92-960f-5e837ecc8c8e,2024-02-16 13:02:52,180.25,Franklin-Crawford,generate impactful initiatives,Purchase,Declined
0f643c72-f5b2-407f-84e8-7e7ce60f8758,5d3b8894-23ae-4038-84c8-14b02e3ec639,2024-01-23 05:20:13,172.41,Collins LLC,brand magnetic e-tailers,Refund,Approved
f6887cc1-2165-495f-999f-d6cb9de9e271,92adcd93-9f67-4b29-9c30-8487358c92a3,2024-05-12 05:37:08,304.37,Rush-Castro,aggregate B2B experiences,Refund,Approved
0d6609e5-5cb3-4228-b825-49191e1358ea,02bc2e1d-6f53-4a6f-af15-e1691f5cdf38,2024-06-10 06:46:19,183.49,Ward Group,incubate dynamic markets,Purchase,Declined
d9388b3f-8c08-4253-bfa0-f7093b9a6c23,3b00055a-7b74-41f7-8538-7bc017027028,2024-03-08 02:11:00,877.04,Lane-Knox,reinvent bleeding-edge e-tailers,Purchase,Approved
970cc414-1ff4-4607-b830-bb3eec920be4,aa966d95-9c75-42bb-ae9b-403fc34b36af,2024-04-15 05:49:07,339.1,"Hill, Glover and Fields",cultivate best-of-breed e-tailers,Purchase,Declined
64ebf40e-b273-4aef-b4e3-755b5bba390a,40dc02ac-2797-4ab2-82b1-6f20d4446a1b,2024-06-11 15:14:25,962.63,Bailey-Williams,maximize mission-critical action-items,Refund,Declined
d2e5db03-5773-40fa-8245-4d11a3faf048,5a73b52b-de13-42d2-9433-dcf06d253263,2024-07-07 20:55:21,166.65,"Davis, Kelly and Taylor",scale B2C info-mediaries,Purchase,Declined
eecfdfd9-d988-4ae4-ba40-e877a80954c1,badda00c-0847-4f01-9ba3-41dff80eb291,2024-03-02 16:23:00,622.56,Schwartz Inc,re-intermediate scalable e-commerce,Refund,Approved
20cafe8d-3b2e-436f-80d2-5b034b3237ec,44120b91-ddc7-475b-b7ce-746145120640,2024-03-22 09:59:11,953.26,Garcia-Lopez,engage virtual markets,Purchase,Declined
38dc4110-1faf-4624-afa7-dd7f90228063,de20acd9-a9c5-4a96-baed-8c6e6f741c1d,2024-03-12 08:30:53,482.77,"Montgomery, Burnett and Berry",enhance sticky convergence,Purchase,Declined
1ba1b5be-fda0-464f-b07c-8242c7b61b65,a7167839-bbb5-44f5-95d2-557591f608e6,2024-03-31 08:32:15,88.62,Jacobs-Garcia,deliver enterprise paradigms,Purchase,Approved
2ec19a94-7cf6-4bc2-8445-92c4bb2de54e,3334206a-9783-436f-8b55-0188b0234c19,2024-04-25 07:21:30,310.62,Todd PLC,evolve interactive communities,Refund,Approved
fd67b9a4-799d-483a-a070-5082ad5d2f0e,3730d330-35f5-465c-98b0-a481d3b7f4cf,2024-07-03 17:40:41,763.09,Miller-Riley,redefine e-business technologies,Purchase,Approved
6161d237-cefb-470f-8e76-b18869fae1f8,a7da292e-fa65-4644-89f5-f9fc2d496e77,2024-03-25 12:28:52,205.01,Baker Ltd,incentivize scalable functionalities,Purchase,Approved
a2145d15-e46b-45d3-8520-14cf111414cc,87d0958a-f202-4909-890d-1393fc3a7f94,2024-04-19 15:27:10,965.46,Adams Ltd,syndicate real-time metrics,Refund,Declined
99a8fa7f-ff76-47aa-a6fc-3c75002fa4f0,7fff1fb0-25a6-46ac-98dc-3ace15f0318f,2024-03-10 19:00:29,307.17,Castaneda Ltd,matrix innovative supply-chains,Purchase,Declined
